reactant_id_no_underbar,reactant_smi,maa_strings,mca_strings,error,reactant_id,rxn_id,mapped_atoms
84reac1,C1=CC2=C(C=C1)[C:20](=[O:21])OC3=C2C=CN=C3,"{'6': {'MAA Value [kJ/mol]': 206.39334596134722, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '0': {'MAA Value [kJ/mol]': 180.50593207846396, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 179.8480101323221, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 170.17965081846341, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 169.9668292272836, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 167.2644972796552, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 162.75517046963796, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MAA Value [kJ/mol]': 154.36857884796336, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Imine'}, '2': {'MAA Value [kJ/mol]': 146.79942907881923, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 132.20617754384875, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 129.15041094296612, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': 119.24480482796207, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '13': {'MAA Value [kJ/mol]': 105.34563308116049, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': -11.06338870851323, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'13': {'MCA Value [kJ/mol]': 453.6429192959331, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Imine'}, '7': {'MCA Value [kJ/mol]': 320.2086709414143, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '11': {'MCA Value [kJ/mol]': 281.157524039736, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 278.7459636668209, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 276.73400153801776, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 275.68828051397577, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 275.44429060909897, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 254.44738842360675, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MCA Value [kJ/mol]': 246.89191651297733, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 243.91260277316906, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 243.454890395049, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 240.97649688413367, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 210.67045363993384, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '2': {'MCA Value [kJ/mol]': 203.93222571746446, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 203.25375095335767, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,84_1,84,"{20: 6, 21: 7}"
85reac0,[CH2-:10]CCC1CCCC12OCCO2,{},"{'0': {'MCA Value [kJ/mol]': 793.2303102433216, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}, '8': {'MCA Value [kJ/mol]': 438.6610250649974, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Atom with lone pair'}, '11': {'MCA Value [kJ/mol]': 438.6610250649974, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Atom with lone pair'}}",,85_0,85,{10: 0}
85reac1,C1=CC=C(C=C1)[CH:20]=[O:21],"{'0': {'MAA Value [kJ/mol]': 177.489383576205, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 172.35902657429688, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '4': {'MAA Value [kJ/mol]': 170.01028867880814, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 170.01028867880814, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 87.26901769521646, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 87.26901769521646, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 56.68183877784759, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 49.51270081894472, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}","{'7': {'MCA Value [kJ/mol]': 338.2049158998998, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '6': {'MCA Value [kJ/mol]': 307.58885888615623, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 280.35447593114804, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 280.039457956329, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 280.039457956329, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 271.87856028229, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 271.87856028229, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MCA Value [kJ/mol]': 269.1781293200329, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,85_1,85,"{20: 6, 21: 7}"
86reac0,C/C(=C\[CH:20]=[O:21])/CC/C=C/C(=O)OC,"{'1': {'MAA Value [kJ/mol]': 246.26661116746254, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Michael acceptor'}, '8': {'MAA Value [kJ/mol]': 224.54608139721677, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 215.79375124024227, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Michael acceptor'}, '2': {'MAA Value [kJ/mol]': 152.7210929892026, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 150.83991875126958, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 128.0556872524321, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 39.22969379229471, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': -36.22536880499683, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'3': {'MCA Value [kJ/mol]': 397.16667916742153, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 363.0651557382662, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '7': {'MCA Value [kJ/mol]': 358.7692962314468, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 357.47652873792686, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 349.6174353379756, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 330.2272782768123, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '8': {'MCA Value [kJ/mol]': 302.8708819630556, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 292.6129248912912, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 263.42416801536456, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}}",,86_0,86,"{20: 3, 21: 4}"
86reac1,C[Si](C)(C)[CH2-:10],{},"{'4': {'MCA Value [kJ/mol]': 743.4114103424363, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}}",,86_1,86,{10: 4}
87reac0,CCC1(OCC(O1)[CH:20]=[O:21])CC,"{'7': {'MAA Value [kJ/mol]': 188.24779477459379, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '8': {'MAA Value [kJ/mol]': 117.46148427971639, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}","{'7': {'MCA Value [kJ/mol]': 363.9497637823224, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 320.8352021565661, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '8': {'MCA Value [kJ/mol]': 311.17217874736525, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '6': {'MCA Value [kJ/mol]': 306.58649472054094, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}}",,87_0,87,"{20: 7, 21: 8}"
87reac1,C1=CO[C-:10]=C1,"{'1': {'MAA Value [kJ/mol]': -11.07218669471331, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MAA Value [kJ/mol]': -37.20133020100184, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'3': {'MCA Value [kJ/mol]': 725.8839464487974, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}, '1': {'MCA Value [kJ/mol]': 511.79086160683073, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MCA Value [kJ/mol]': 407.1974592907354, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 334.23900698160287, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}}",,87_1,87,{10: 3}
88reac0,C[C-:10]=C,{},"{'1': {'MCA Value [kJ/mol]': 773.909681023215, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}}",,88_0,88,{10: 1}
88reac1,C/C(=C\CCCC#CC[Si](C)(C)C)/CC[CH:20]=[O:21],"{'1': {'MAA Value [kJ/mol]': 213.76751926355064, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 176.27088800724596, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '15': {'MAA Value [kJ/mol]': 165.93067767843604, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '7': {'MAA Value [kJ/mol]': 126.75921691721305, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Triple bond'}, '6': {'MAA Value [kJ/mol]': 72.46923327352852, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Triple bond'}, '16': {'MAA Value [kJ/mol]': -59.253861628472805, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'15': {'MCA Value [kJ/mol]': 513.1755768731236, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 449.21755436016247, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 409.607696921099, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Triple bond'}, '1': {'MCA Value [kJ/mol]': 403.56977511011064, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 367.5619456563145, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Triple bond'}, '16': {'MCA Value [kJ/mol]': 328.8758524064906, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}}",,88_1,88,"{20: 15, 21: 16}"
89reac0,COC1=CC(=C(C=C1)OC)C#CCC[CH:20]=[O:21],"{'11': {'MAA Value [kJ/mol]': 303.5814772550948, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Triple bond'}, '10': {'MAA Value [kJ/mol]': 212.70670160395093, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Triple bond'}, '14': {'MAA Value [kJ/mol]': 175.14944525598548, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '5': {'MAA Value [kJ/mol]': 107.82899961923249, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 106.40957182925195, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 105.05109368055128, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 84.12966234050691, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 60.342465995578095, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 34.65313699701801, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '15': {'MAA Value [kJ/mol]': -14.351862250594422, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'14': {'MCA Value [kJ/mol]': 518.0904368504416, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 466.3516194683034, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Triple bond'}, '11': {'MCA Value [kJ/mol]': 402.4311970009003, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Triple bond'}, '7': {'MCA Value [kJ/mol]': 368.72451753891073, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 362.64443384762853, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 343.13136077928357, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 317.4238947869744, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 311.79187206109054, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 309.7253840386402, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '15': {'MCA Value [kJ/mol]': 302.54427773458883, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '1': {'MCA Value [kJ/mol]': 299.7673557882663, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}, '8': {'MCA Value [kJ/mol]': 293.23157622874714, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}}",,89_0,89,"{20: 14, 21: 15}"
89reac1,C1CC=[C-:10]C1,{},"{'3': {'MCA Value [kJ/mol]': 767.9745264586527, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}}",,89_1,89,{10: 3}
90reac0,CC1(C2CCC(C2)([C:20]1=[O:21])C)C,"{'7': {'MAA Value [kJ/mol]': 116.12218119390309, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '8': {'MAA Value [kJ/mol]': -79.04662239202298, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'7': {'MCA Value [kJ/mol]': 407.03723805444315, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 332.61723588895984, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}}",,90_0,90,"{20: 7, 21: 8}"
90reac1,COC1=CC=CC=[C-:10]1,"{'2': {'MAA Value [kJ/mol]': 107.29830825130921, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': -21.620191599125974, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': -34.04007003735751, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': -54.6311649561394, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'7': {'MCA Value [kJ/mol]': 748.0560666748788, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}, '3': {'MCA Value [kJ/mol]': 436.32301827427, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 432.42512408993207, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 381.6990068620071, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 343.3150979219936, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}, '2': {'MCA Value [kJ/mol]': 342.9436614359729, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,90_1,90,{10: 7}
91reac0,CCC[CH2-:10],{},"{'3': {'MCA Value [kJ/mol]': 796.4427910143277, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}}",,91_0,91,{10: 3}
91reac1,CO[C:20](=[O:21])C1(CC1C2=CC=CC=C2)C(=O)N3CCCC3,"{'10': {'MAA Value [kJ/mol]': 142.58302342891693, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 135.26827127765864, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '12': {'MAA Value [kJ/mol]': 133.10541873052716, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 133.10541873052716, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '13': {'MAA Value [kJ/mol]': 104.6289250003174, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 65.787872556597, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 65.787872556597, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 55.58898780401796, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '14': {'MAA Value [kJ/mol]': -0.31175708631053567, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': -102.73645634483546, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'8': {'MCA Value [kJ/mol]': 413.79023752594367, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 413.79023752594367, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 373.3679137020372, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '15': {'MCA Value [kJ/mol]': 354.6902709691785, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '11': {'MCA Value [kJ/mol]': 329.68694382952526, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 329.68694382952526, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 326.76485559763387, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 324.9405899127014, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 316.13039248110726, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '7': {'MCA Value [kJ/mol]': 264.8716256483458, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 261.0267016943544, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '13': {'MCA Value [kJ/mol]': 182.13098883628845, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,91_1,91,"{20: 2, 21: 3}"
92reac0,[CH3-:10],{},"{'0': {'MCA Value [kJ/mol]': 766.7854965672595, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}}",,92_0,92,{10: 0}
92reac1,COC1CCC(C2C1C[C:20](=[O:21])C=C2)O[Si](C)(C)C,"{'12': {'MAA Value [kJ/mol]': 201.72242321213707, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 126.31131765944883, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '11': {'MAA Value [kJ/mol]': 77.18214001040906, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': -16.5626805331558, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'12': {'MCA Value [kJ/mol]': 429.4743058648892, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 408.9817440044135, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '13': {'MCA Value [kJ/mol]': 351.7469388623722, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Silyl ether'}, '10': {'MCA Value [kJ/mol]': 330.6416020770557, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Ketone'}, '1': {'MCA Value [kJ/mol]': 329.67177055124193, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}, '9': {'MCA Value [kJ/mol]': 231.31127208610997, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,92_1,92,"{20: 9, 21: 10}"
93reac0,[CH3-:10],{},"{'0': {'MCA Value [kJ/mol]': 766.7854965672595, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Carbanion'}}",,93_0,93,{10: 0}
93reac1,CC(C)C1CCC2(C3C1C2[C:20](=[O:21])CC3)C,"{'10': {'MAA Value [kJ/mol]': 107.32749775331467, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '11': {'MAA Value [kJ/mol]': -104.09802668052725, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'11': {'MCA Value [kJ/mol]': 357.80906584486365, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '10': {'MCA Value [kJ/mol]': 357.4656648274977, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,93_1,93,"{20: 10, 21: 11}"
