smiles,fold
COC(=O)CCCn1c(C)cc(C(=O)CCl)c1C,train_fold3
CC1(C)C2CCC13CS(=O)(=O)NC3C2,train_fold3
CN1CCN(C2=Nc3cc(Br)ccc3Oc3cscc32)CC1,train_fold3
Nc1c(NCCP(=O)(O)O)c(=O)c1=O,train_fold3
N#Cc1ccccc1S(=O)(=O)n1c(N)nc2ccccc21,train_fold3
CNCCCNC[C@H]1O[C@@H](n2c(-c3ccccc3)nc3c(N)ncnc32)[C@H](O)[C@@H]1O,train_fold3
CCOCc1cc2c3n1CCC[C@]3(CC)CCC(=O)Nc1ccccc1-2,train_fold3
Cc1c(C(=O)N2CCCC2)c(S(=O)(=O)Nc2cccc(Br)c2)c(C)n1C,train_fold3
C#Cc1cc(O)nnc1-c1ccccc1,train_fold3
CCN(C)CC1CC1c1ccc2ccccc2c1,train_fold3
CCCN1[C@@H](C)C[C@@H]2Cc3cccc(OC)c3C[C@@H]21,train_fold3
Cc1ccc(NC(=O)CCNC(=O)c2ccc(Cl)cc2)nc1,train_fold3
CN(C)CCc1cn2c3c(cccc13)-c1ccccc1S2(=O)=O,train_fold3
Cc1ccsc1/C=C(/SCc1ccc(Cl)cc1)C(=O)c1ccc([N+](=O)[O-])cc1,train_fold3
COc1cc2c(cc1OC)-c1cc(-c3ccccc3)cc(=O)n1CC2,train_fold3
CCOP(NC1CCCC1)Oc1ccc(Br)cc1,train_fold3
N#Cc1ncnc2[nH]cnc12,train_fold3
O=C(Nc1ccc2c(c1)OCO2)c1cccs1,train_fold3
C#Cc1ccc2c(c1)-c1c(O)nc(N)nc1CC2,train_fold3
CCCCNC(=O)c1ccc(Cl)cc1C(=O)NN=Cc1ccc(C(F)(F)F)cc1,train_fold3
COc1ccc(CC2c3cc(OC)c(OC)c(OC)c3CCN2C=O)cc1OC,train_fold3
N#Cc1ccc(/C=C2\SC(=S)N(N)C2=O)cc1,train_fold3
Cc1cc(C)c(S(=O)(=O)n2cc(C)cc2C)c(C)c1,train_fold3
CC12CCC3C(CCC4=C(OC(=O)CCC(=O)O)C(=O)CCC43C)C1CCC2=O,train_fold3
O=S(=O)(Nc1ccc(Cl)cc1SC(Cl)(Cl)Cl)c1cc(Cl)sc1Cl,train_fold3
COc1ccc(CCN(C)CC(O)COc2c(C)ccc(C)c2C)cc1OC,train_fold3
O=[N+]([O-])c1ccc(-c2nccn2S(=O)(=O)c2ccccc2)cc1,train_fold3
Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,train_fold3
NC(=O)c1cc2c(Oc3ccc(C(O)CO)cc3)cncc2s1,train_fold3
CCn1nc(C2CC2)c2ccc(Nc3n[nH]c4cccnc34)cc21,train_fold3
NNc1nc(O)nc(O)c1Cl,train_fold3
COc1ccc(-c2cc(=O)n3c(n2)CCCCC3)cc1,train_fold3
COc1ccc2cc(C(C)C(=O)NC3CCC(O)CC3)ccc2c1,train_fold3
Oc1ccc(O)c2c(O)c3c(O)ccc(O)c3c(O)c12,train_fold3
CN(C)CCn1c(=O)c2nc3ccccc3nc2c2ccccc21,train_fold3
COCCN1CCc2ncnc(NC3CC3)c2CC1,train_fold3
Cc1cc(CN2Cc3ccc(O)c(O)c3C2=O)ccc1F,train_fold3
CCCCCCCCc1ccc(OCC(=O)Cn2ccc3cc(C#N)ccc32)cc1,train_fold3
COc1cc(OC)cc(C(C)(C)OC(=O)NCCC(=O)O)c1,train_fold3
Fc1ncccc1-c1cnc(N(Cc2ccccc2)c2ccccc2)s1,train_fold3
CC1(C)C(=O)CC[C@]2(C)[C@H]3CC[C@@H]4CCC(=O)C=C4[C@]3(C)CC[C@@H]12,train_fold3
CC(C)Nc1nc2cc(Cl)c([N+](=O)[O-])c(C(F)(F)F)c2nc1S(C)(=O)=O,train_fold3
O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1cccs1,train_fold3
CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(C)CC)c1,train_fold3
COc1ccc(C(=O)O)cc1S(=O)(=O)N1CCN(c2ccccn2)CC1,train_fold3
O=[N+]([O-])c1ccc(C(=S)Nc2ccc(Br)cc2)cc1,train_fold3
COCO[C@H](c1ccc(OC)c(OC)c1)[C@@H](C)Oc1ccc(Br)cc1OC,train_fold3
COc1cccc(C(CO)NC(=O)Cc2cccc(C)c2)c1,train_fold3
Cc1cc(I)ccc1Nc1cccc(F)c1C(=O)O,train_fold3
COc1cc([C@@H]2c3cc4c(cc3C[C@@H](C)[C@@H]2C)OCO4)cc(OC)c1OC,train_fold3
O=C(Nc1cccc(Cc2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,train_fold3
c1ccc(-c2cc(-c3ccccc3)c3nc(C4CCCC4)[nH]c3n2)cc1,train_fold3
O=C(CCNS(=O)(=O)c1ccc(Cl)cc1)NCCc1ccccc1,train_fold3
Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CN)c4ccc(F)cc4)ncc23)ccn1,train_fold3
COc1cc(Sc2c(C)ccc3nc(C)nc(O)c23)ccn1,train_fold3
COc1ccc(C2c3c[nH]nc3CC3CCCCC32)cc1,train_fold3
CCN1C(=O)c2cc3c(OC)cc(OCc4ccccn4)cc3n2C1=S,train_fold3
O=c1nc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)ccn1CCO,train_fold3
Ic1ccccc1/N=N/Nc1ccccc1I,train_fold3
CCCc1nn(C)c(C(=O)Nc2ccc3ccccc3c2)c1Cl,train_fold3
Nc1nc(O)c(CCCOc2ccc(NC(=O)CBr)cc2)c(-c2ccccc2)n1,train_fold3
COc1ccccc1-c1ccc(-c2ccccc2OC)s1,train_fold3
O=S(=O)(Cl)c1ccc(Sc2nnc(Nc3ccc(Br)cc3)s2)cc1,train_fold3
CC(C)N(c1ccccc1)c1ccc(NC(S)=NCCN(C)C)cc1,train_fold3
CC1(C)Cc2nc3sc4c(N(CCO)CCO)ncnc4c3cc2CO1,train_fold3
COc1cccc(C(=O)CCC(=O)c2ccccc2)c1,train_fold3
COCCNC(=O)Nc1ncc2c(-c3ccnc(C4CC4)c3)n[nH]c2c1F,train_fold3
COc1ccc(/C=C/C2=CC(C)(C)NC(S)=N2)c(OC)c1,train_fold3
COc1cc(OC)c2c(c1)OC(CN(C)C)(CN(C)C)C2=O,train_fold3
O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1OCCCc1ccccc1,train_fold3
Sc1nnc(-c2ccc(Br)cc2)n1-c1ccc(Br)cc1,train_fold3
Cc1c(O)c(O)c(O)c2c1COC2,train_fold3
CCCC(=O)Nc1n[nH]c2ncc(-c3ccc4ccccc4c3)cc12,train_fold3
CCN(CCNS(=O)(=O)C1CCOCC1)C(=O)OC(C)(C)C,train_fold3
CCOCCCNC(=O)CN1C2CCC1CC(O)(c1ccc(OC)cc1)C2,train_fold3
COc1ccc(/C=C/C=C/C(=O)N2CCCCC2)c(OC)c1OC,train_fold3
OC/C=C/c1cc(-c2cccc(F)c2)c2cc(Cl)c(F)cc2n1,train_fold3
Fc1cnc(Nc2cnccn2)cc1-c1nc(N[C@@H]2CCNC2)c2sccc2n1,train_fold3
O=S(=O)(Nc1cc(SCCO)c(O)c2ccccc12)c1cccs1,train_fold3
CN1CCN(C(=O)c2ccc3c(c2)OCCO3)CC1,train_fold3
O=C(CCCl)N1CCc2cc(-c3cccnc3)ccc21,train_fold3
Oc1ccc2c(c1O)Cc1cccc3c1C2CNC3,train_fold3
Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1O,train_fold3
COc1ccc([C@H](C)N(C)c2nc(C)nc3c2CCC3)cc1,train_fold3
Brc1ccc2ccn(CCN3CCN(C4CCCCC4)CC3)c2c1,train_fold3
OC[C@H]1O[C@@H](n2cc(F)c3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O,train_fold3
Brc1cc2cc(-c3cc4ccccc4[nH]3)[nH]c2cc1Br,train_fold3
Cc1cc(=O)oc2cc(NC(=O)CCc3ccc(NC(=O)C(C)C)cc3)ccc12,train_fold3
COc1cc2ccnc(Nc3cccc(Cl)c3)c2cc1OC,train_fold3
O=c1ccc2cc(O)c3oc4ccccc4c4ccc1c2c34,train_fold3
COc1ccc(C)cc1-n1cnnn1,train_fold3
CN1C(=O)/C(=N\CCc2ccc(S(N)(=O)=O)cc2)c2cc(Cl)ccc21,train_fold3
COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)ccc32)cc1NC1CCN(C)CC1,train_fold3
O=C(CSc1nc(=O)n2ccccc2n1)NCc1ccc(F)cc1,train_fold3
NC(=O)c1c(N)[nH]c(=O)n(O)c1=O,train_fold3
O=c1ccc2ccc(OCCOc3cccc(Cl)c3)cc2o1,train_fold3
Cc1ccc(C)c(S(=O)(=O)N2CCN(c3ncccn3)CC2)c1,train_fold3
CCc1c(C)[nH]c2c1/C(=N/NC(=O)Nc1ccc(C)cc1)CCC2,train_fold3
Cc1csc(-c2cc(-c3ccncc3)c(-c3ccncc3)n(C)c2=O)n1,train_fold3
[O-][S+](c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1)C(F)(F)F,train_fold3
COc1ccc2[nH]c([S+]([O-])Cc3nccc(N4CCOCC4)c3Cl)nc2c1,train_fold3
C[C@H]1Cn2c(=S)[nH]c3cc(Cl)cc(c32)CN1CC1CC1,train_fold3
CC1(C(N)=O)CCCN(c2cnccn2)C1,train_fold3
Nc1ccccc1Sc1ccc([N+](=O)[O-])cc1C(F)(F)F,train_fold3
Cc1c(C(=O)NCc2cccc(F)c2)oc2c1-c1[nH]ncc1CC2,train_fold3
CN1C(=O)/C(=C2\SC(=S)N(NC(=O)c3cccnc3)C2=O)c2ccccc21,train_fold3
O=C1C(Br)=Cc2cccc3cccc1c23,train_fold3
O=C(O)c1ccc2oc3ccc(C(=O)C4CCCC4)cc3c(=O)c2c1,train_fold3
CC(=O)N1CCC(Oc2cncc(-c3cnc4c(c3F)CCCN4C(N)=O)c2)CC1,train_fold3
O=C1/C(=C/c2cccc(C(F)(F)F)c2)Cc2cccc(O)c21,train_fold3
O=c1nc(NO)ccn1[C@@H]1CC[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,train_fold3
OC(c1cccnc1-c1cccc(Cl)c1Cl)C(c1cccnc1)c1cccnc1,train_fold3
O=[N+]([O-])c1c(O)nc2c(F)c(F)c(F)c(F)c2c1O,train_fold3
CN1CCN(Cc2nc3c(=O)[nH]c(=O)n(C)c3[nH]2)CC1,train_fold3
O=C(CCCCOc1ccc(-c2cc(=S)ss2)cc1)NO,train_fold3
CN1CC[C@]2(c3cccc(O)c3)CC(=O)/C(=C/c3ccccc3)[C@H]1C2,train_fold3
CCc1ccc(-c2ccc(CN3CC(C(=O)O)C3)cc2)cc1,train_fold3
COc1cc2nc(-c3ccc(C)o3)cc(NC3CCN(C)CC3)c2cc1OC,train_fold3
COc1cc2ncc3c(c(-c4ccc(C#N)cc4)nn3CC(N)=O)c2cc1OC,train_fold3
COc1cc2[nH]nc(Cc3cccc(C)c3)c2cc1C(=O)N(C)Cc1ccccc1,train_fold3
CN(C)N1C(=O)C2C3C=CC(O3)C2C1=O,train_fold3
CN(c1ccc(/C=C/C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,train_fold3
CO[C@@H]1CCN(Cc2cnn(C)c2)[C@@H]2CN(Cc3ccco3)C[C@@H]21,train_fold3
CCOc1ccc(C(=O)N2CCCCC2CCN2CCOCC2)cc1,train_fold3
Cc1cc(N(C)C)nc(N2CCn3c(nnc3C(C)C)C2)n1,train_fold3
Cc1ccc(-n2sc(=O)n(Cc3ccc(Cl)c(Cl)c3)c2=O)cc1,train_fold3
COc1ccc(C(=O)N2C[C@@H]3CN(c4nc5ccc(C)cc5s4)C[C@@H]3C2)c(OC)c1,train_fold3
CC(Oc1ccccc1)C(=O)Nc1nnc(C2CCCCC2)s1,train_fold3
CC(C)(C)Cc1c(-c2ccc(F)cc2F)sc(N)c1C(=O)c1ccc(Cl)cc1,train_fold3
COc1ccc(Nc2cc(-c3ccccc3)nn3ccnc23)nc1OC,train_fold3
N[C@@H](C(=O)NNC(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,train_fold3
CC(=O)Nc1ccc(S(=O)(=O)N2[C@@H]3COCOC[C@@H]32)cc1,train_fold3
CC1(C)CC(=O)C2=C(C1)NC(=S)NC2c1cc2ccccc2[nH]c1=S,train_fold3
Cc1ccccc1N1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,train_fold3
CCOC(=O)C#Cc1c(C(=O)OCC)nnn1[C@@H]1O[C@H](COC)[C@@H](OC)[C@H]1OC,train_fold3
N#Cc1cccc(C2(CC(=O)O)C3CC4CC(C3)CC2C4)c1,train_fold3
O=Cc1cc(-c2cncc3ccccc23)cc(C(F)(F)F)c1O,train_fold3
N#Cc1ccc(NC(=O)COC(=O)Cc2cccs2)cc1Cl,train_fold3
CO[C@H]1C[C@@]2(C)C(C[C@@H](I)[C@@H]2O)C2C=Cc3c(ccc(O)c3F)C21,train_fold3
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)c(OC)c1,train_fold3
CC1CN(Cc2ccc(Cl)cc2)CC1c1nn2c(C3CCOCC3)ncc2c(=O)[nH]1,train_fold3
CNCC1(O)Cc2ccccc2C1Cc1ccccc1C,train_fold3
O=C1NCCS(=O)(=O)N2CCC[C@@H]12,train_fold3
COc1cc(NC(=O)c2ccc([N+](=O)[O-])o2)ccc1NC(=O)c1ccco1,train_fold3
COC(=O)c1ccc(C(=O)OC)c(NC(=O)C2CCCO2)c1,train_fold3
Cc1c2c(c(CC(C)N)c3c1CCO3)OCC2,train_fold3
Cc1ncc(C)n2nc(CCc3nc(N4CCCC4)nn3C3CC3)nc12,train_fold3
c1cnc(N2CCCC(c3n[nH]c4ncccc34)C2)nc1,train_fold3
CCCN(c1c(C)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1,train_fold3
CN(C)c1ccc2c3c(ccc(N(C)C)c13)COC2,train_fold3
CC1(C)C(=O)N(c2ccc(C#N)c(I)c2)C(=S)N1Cc1ccccc1,train_fold3
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,train_fold3
Cc1cc(-n2ccnc2)cnc1-c1ccc(-c2nnn[nH]2)cc1,train_fold3
CC(CCCC(C)CC(=O)Nc1ccc(O)cc1)CCC1C(C)CCCC1(C)C,train_fold3
O=C(O)Cn1c(=O)c2cc(I)ccc2n(Cc2ccc(Br)cc2F)c1=O,train_fold3
Cc1cc2oc(-c3ccc(N(C)C)cc3)c(O)c(=O)c2cc1C,train_fold3
COc1ccc(-c2c[nH]c3ncc(-c4cnc(N)nc4)cc23)cc1OC,train_fold3
COc1ccc(-c2nn(C)c3sc(C(=O)N4CCOCC4)cc23)cc1OC,train_fold3
COc1ccccc1NC(=O)OCCN1C[C@H](C)C[C@H](C)C1,train_fold3
COc1cc(C(=O)Nc2nn[nH]n2)nc(-c2ccc(OC)c(OC)c2)c1,train_fold3
O=c1c(Cc2ccc(Cl)cc2)coc2cccc(OCC3CCCCC3)c12,train_fold3
CCOC(=O)C1CCCN(C(=O)CC(c2ccccc2)c2ccccc2)C1,train_fold3
CCCCC1(CC)C(=O)N(c2ccccc2)C1=O,train_fold3
CCN(CC)C(C(=O)Nc1ccc2c(c1)CCC(=O)N2)c1ccccc1,train_fold3
CCCCN(C)CCCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,train_fold3
Fc1cccc2c1nc(-c1cccnc1)n2C1CC1,train_fold3
N#CC1CC=NN1C(=O)CNC1C2CC3CC(C2)CC1C3,train_fold3
O=C(NCC1CC1)Nc1cccc(N2CCN(CC3CC3)CC2)c1,train_fold3
C[S+]([O-])CCN1C(=O)Cc2ccccc2C1=O,train_fold3
O=[PH](O)C(O)C1CC=CCC1,train_fold3
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1cccc2ccccc12,train_fold3
C=C[C@@](C)(/C=C/c1ccc(-c2ccc(F)cc2)cc1)CCC=C(C)C,train_fold3
Cc1cc(-n2[nH]c3c(cnc4ccccc43)c2=O)c(Br)s1,train_fold3
CC12CCNC(=O)C1CCC1C2CCC2(C)C1CC[C@@H]2O,train_fold3
CC[C@H](NC(=O)OCc1ccccc1)C(=O)Oc1ccc([N+](=O)[O-])cc1,train_fold3
CNC(C)(C)c1ccc(C(F)(F)C(F)(F)c2ccc(C)cc2)cc1,train_fold3
Cc1c(Oc2cccc(-c3ccccc3)c2)nc2ccc(F)cc2c1C(=O)O,train_fold3
CCCCc1ccc(-c2nc(CNCCCN3CCCCC3)co2)cc1,train_fold3
COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccco2)cc1OC,train_fold3
CN=C(S)N(CCc1c(C)[nH]c2ccc(Cl)cc12)Cc1cccnc1,train_fold3
COc1cccc(-c2nc(CN3CCOCC3)co2)c1,train_fold3
COc1ccc(/C=C/C(=O)c2ccncc2)c2ccccc12,train_fold3
CCOc1ccccc1N1CCN(C(=O)CNC(=O)c2ccccc2F)CC1,train_fold3
O=c1[nH]c2cc(CNCCCN3CCOCC3)ccc2n2cccc12,train_fold3
O=C(O)c1c[nH]c2ccc(S(=O)(=O)N(CCCl)CCCl)cc12,train_fold3
N#CCC(O)(/C=C/c1ccc(Cl)c(Cl)c1)C(F)(F)F,train_fold3
O=C1CC2C(=O)NCC2CN1,train_fold3
CC(NCc1ccc(S(N)(=O)=O)cc1)C(=O)NCc1ccccc1,train_fold3
Cc1ccc(-c2nc(NC(=O)COc3cccc(C#N)c3)cc(-c3nccs3)n2)o1,train_fold3
CCOC(=O)c1ccc(Oc2ccc(O)c(CN)c2)c(Cl)c1Cl,train_fold3
COc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1OC,train_fold3
C=CC/C=C\C[C@@H]1CSC(C(C)(C)C(O)C/C=C\CNC(=O)OC)=N1,train_fold3
CC(C)(C)/N=C(/Nc1nccs1)Nc1cccc2cnccc12,train_fold3
CC#CCOc1ccc(Oc2ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc2)cc1,train_fold3
Cc1noc(C)c1-c1ccc2c(c1)C(O)(C1CCCCC1=O)C(=O)N2,train_fold3
O=C([C@@H]1CCc2c(Cl)cc(Cl)c(=O)n21)N1CCCC1,train_fold3
NCc1ccc2[nH]c(C(Cc3ccccc3F)c3ccccc3F)cc2c1,train_fold3
Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCc3cccnc3)CC2)cc1,train_fold3
C=CC(C)(C)c1c(O)c(/C=C/C(=O)O)c2c(c1O)C(=O)CC(C)(C)O2,train_fold3
Cc1ccc2nc(Cl)c(/C=N/n3cc(-c4ccc(Br)cc4)nc3N)cc2c1,train_fold3
N#Cc1cnn(-c2cccc(Cl)c2)c1-n1cccc1,train_fold3
CC(=O)N1c2ccccc2N(Cc2ccccc2)CC1C,train_fold3
Cc1ccc(S(=O)(=O)N2C(=O)NC(=O)C23c2ccccc2-c2ccccc23)cc1,train_fold3
CCCCOc1cc(C(=O)N2CCCCC2)nn1-c1ccccc1,train_fold3
Cc1cc(C)c(NC(=O)c2cnc(S)n2-c2ccc(F)cc2)c(C)c1,train_fold3
CCN(Cc1nc2c(cnn2C)c(=O)[nH]1)c1ccccc1C,train_fold3
COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)O)C(C)C)cc1,train_fold3
COc1cc(Br)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OCCI)n1,train_fold3
CCCN(CCC)C(=S)SCc1cc(OC)c2ccccc2c1OC,train_fold3
O=S(=O)(c1ccc(Cl)cc1)N1CCC(n2cnc3cc(C(F)(F)F)ccc32)CC1,train_fold3
CCc1cc(-c2n[nH]c(C(=O)O)c2-c2ccc3c(c2)OCO3)c(O)cc1O,train_fold3
CC#CC#Cc1cccc(=O)o1,train_fold3
Cc1ccc(S(=O)(=O)N/N=C\c2cn(CC(N)=O)c3ccccc23)cc1,train_fold3
COc1ccc2c(C(=O)/C(C#N)=C/c3c[nH]c4ccc(OC)cc34)c[nH]c2c1,train_fold3
CC(NCCOc1ccccc1F)C(=O)Nc1ccc(S(N)(=O)=O)cc1,train_fold3
CCCN(CCCc1ccc(F)cc1)Cc1ccc(N)c(I)c1,train_fold3
CCCCc1ccc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(OC)c2)cc1,train_fold3
O=C(CCCCCCc1ccccc1)c1ncc(-c2cccc(F)c2)o1,train_fold3
Cc1cc(C)c(Cn2c(C(O)c3ccccc3)nc3ccccc32)c(C)c1,train_fold3
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,train_fold3
CCN(CC)C(=O)C1CCN(Cc2ccc(OCc3ccccc3)c(OC)c2)CC1,train_fold3
CC(C)n1ccnc1/C=C/C=C/C(=O)/C=C/c1nccn1C(C)C,train_fold3
CCCC(O)CO[C@@H]1C[C@H]2CN(c3ccc(OC(F)(F)F)cc3)C(=O)N2C1,train_fold3
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc(Cl)cc3Cl)cc2)CC1,train_fold3
COc1ccc(Nc2cc(C)nc3ccc4nc(C)[nH]c4c23)cc1,train_fold3
CCCCNCc1nnnn1C(C)(C)CC(C)(C)C,train_fold3
Cc1ccc(Nc2ccc(N)cc2S(=O)(=O)O)cc1,train_fold3
N#Cc1c(-c2ccccc2)c(-c2ccccc2)n(CCCCc2ccccc2)c1N,train_fold3
CCCCN(C)C(=O)c1cn(CC)c2nc(C)ccc2c1=O,train_fold3
CCOC(=O)c1c(-c2ccc(Cl)cc2)oc2ccc(O)cc12,train_fold3
CNC(=O)c1cccc(Nc2ncnc(N3CCN(c4ccc(F)cc4)CC3)n2)c1,train_fold3
CCCCN([C@H](CO)C(C)C)S(=O)(=O)c1ccccc1Br,train_fold3
CC1CC(=O)NN=C1c1ccc2c(c1)C(C)(C)C(=O)N2C,train_fold3
O=C1O[C@@H](CO)CN1c1ccc(O)cc1F,train_fold3
CON=C(c1ccon1)c1ccccc1COc1ccccc1Cl,train_fold3
CC(C)[C@@H](CN1CCCC1)N(C)C(=O)COc1ccccc1,train_fold3
CN1C(=O)Cn2c1nc1ccccc12,train_fold3
CNC(=O)CN1C(=O)CN(C(=O)COC)CCC(OC)c2ccccc21,train_fold3
N=C(N)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,train_fold3
Clc1cccc(CCn2cnc3c(N4CCNCC4)ccnc32)c1,train_fold3
COc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)c1ccccc1,train_fold3
Cc1nc(C(C)(C)NC(=O)c2ccc3c(n2)CC(C)(C)CC3)no1,train_fold3
O=C(O)c1cc(Br)cc(C(=O)/C=C/c2c(Cl)ccc(Cl)c2Cl)c1O,train_fold3
COc1ccc(C2OC(=O)c3c2ccc2ccccc32)c(C)c1,train_fold3
CCOc1cc(/C=N/NC(=O)c2ccncc2)ccc1OS(C)(=O)=O,train_fold3
C1=C2CCCN[C@H]2[C@@H]2C[C@H]1[C@@H]1CCCCN1C2,train_fold3
CC(=O)Nc1nc2ccc(-c3cncc(S(C)(=O)=O)c3)c(C)n2n1,train_fold3
O=C(c1ccc(Cl)cc1Cl)N1CCn2cc(C(F)(F)F)nc2C1,train_fold3
CN(CC(O)CN)CC(O)CN1CCCCC1,train_fold3
CCCN(C(=O)COC)c1nc2c(s1)CCc1c-2cnn1C,train_fold3
Cc1cc(Sc2c(C(F)(F)F)cc(C(F)(F)F)cc2C(F)(F)F)c(Cl)cc1Cl,train_fold3
COc1ccc(COc2ccc(-c3nn(CCC#N)c(=S)o3)cc2)cc1,train_fold3
O=[N+]([O-])c1ccc2c(c1)CNCC2CF,train_fold3
O=C(c1cc2ccccc2[nH]1)N1CCc2c(cnn2-c2ccccc2Cl)C1,train_fold3
Fc1ccc(N2CCN(CCCN3CCN(c4ccc(F)cc4)CC3)CC2)cc1,train_fold3
COc1ccc(C(=O)CCc2ccc3c(c2)OCO3)c(O)c1,train_fold3
CO[C@]1(C)OC(=O)C=C1[C@@H]1CC[C@@](C)(Cl)[C@H](Br)C1,train_fold3
COc1cc(O)c2c(=O)c3c(oc2c1)oc1cc(O)ccc13,train_fold3
CCc1nnc(NC(=O)CSc2ccc(Cl)cc2)s1,train_fold3
O=c1c(O)c(-c2cc(O)cc(O)c2)oc2cc(O)cc(O)c12,train_fold3
O=C(N/N=C/c1ccc(O)cc1O)c1ccnc2ccccc12,train_fold3
CNC(=O)c1cc2cc(Nc3nccc(-c4cc(COC)ccn4)n3)cc(Cl)c2[nH]1,train_fold3
FC1=C2CCCCCC2SC1(F)F,train_fold3
Cc1cn(CCCNC(=O)c2ccc(Cl)c(Cl)c2)cn1,train_fold3
Cc1ccc(C(C)(c2c[nH]c3c(NS(C)(=O)=O)cccc23)C2CC2)cc1,train_fold3
CC/C=C(\C(=O)c1ccc(Cl)cc1)n1ccccc1=O,train_fold3
Cc1cc([N+](=O)[O-])nn1CC(=O)N1c2ccccc2CC1C,train_fold3
Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(O)c1C(=O)Nc1ccc(Br)cc1C(F)(F)F,train_fold3
COCCCNc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,train_fold3
CCOC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccccc3)nc1-2,train_fold3
c1ccc(OCc2ccc(COc3ccccc3)cc2)cc1,train_fold3
COC(=O)c1sc2cc(C#Cc3ccccc3OC)cnc2c1N,train_fold3
CCCc1nc2c(c(C)c(C)n2Cc2ccncc2)c(N)c1CC,train_fold3
O=C1C=CC(=O)C(CNc2ccc(C(=O)OC34CC5CC(CC(C5)C3)C4)cc2)=C1,train_fold3
COc1ccccc1NC(=O)CC12CC3CC(CC(Br)(C3)C1)C2,train_fold3
CS(=O)(=O)OCCN(CCOS(C)(=O)=O)c1ccc(N=O)c(Cl)c1,train_fold3
O=C1N(C2CCCC2)C[C@@H]2C[C@@H](c3cn[nH]c3-c3ccc(Cl)cc3)N3CCC[C@@]123,train_fold3
Cc1ccc(C)c(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)c1,train_fold3
CCn1ncc2cc(-c3cc(=O)n4ncc(-c5ncc(C)o5)c4[nH]3)ccc21,train_fold3
COc1ccc(C2CCc3cc(OC)c(OC)cc3C2NC=O)cc1OC,train_fold3
CC(C)c1nnc(N2C[C@@H]3CC[C@H](C2)N(CC2CCC2)C3)s1,train_fold3
Nc1ccc([C@@H](c2ccccc2)n2ccnc2)cc1,train_fold3
Cc1cc(C)c(S(=O)(=O)n2ccc3ccncc32)c(C)c1,train_fold3
CCCCCCCn1c(CCCC)nc(Cl)c1-c1nc2ccccc2[nH]1,train_fold3
CCCCCCCCCCCCNc1nc(O)c2ncnc-2c(O)n1,train_fold3
COc1cc2c(cc1Cl)CCN1CCCc3ccccc3C21,train_fold3
CC(C)C(=O)c1ccc(O)nc1C(C)C,train_fold3
COc1oc(CCCCC(C)(C)O)c(C)c(=O)c1C,train_fold3
OC(CNC1CCCC1)COc1ccc(-c2ccccc2)cc1,train_fold3
COc1ccc(CNC(=O)C2=CC(c3ccc(OC)cc3)=NS(=O)(=O)N2C)cc1,train_fold3
COc1ccc(S(=O)(=O)NN=C2CCCCC2)cc1,train_fold3
CN1CCCN(c2nc(-c3ccncc3)cnc2N(C)C)CC1,train_fold3
